id,Event URL,Beedier Event ID
1463,https://www.eventbrite.co.uk/e/system-shiftvalue-chain-collaboration-to-decarbonise-the-built-environment-tickets-1382443950069?aff=ebdssbdestsearch,13402
1487,https://www.architecture.com/whats-on/riba-south-west-equality-diversity-and-inclusion-group-launch,13466
1488,https://www.architecture.com/whats-on/riba-exeter-talk-with-ben-channon-mental-wellbeing-and-neurodiversity,13464
1495,https://www.architecture.com/whats-on/riba-dorset-walk-at-chettle-and-demonstration-with-ian-thackray-blacksmith,13468
1503,https://www.architecture.com/whats-on/riba-somerset-walk-at-brean-down,13469
1506,https://www.architecture.com/whats-on/riba-berkshire-sustainability-series-retrofitting-traditional-buildings,13465
1507,https://www.architecture.com/whats-on/riba-berkshire-sustainability-talks-2025-design-in-the-age-of-emergency,13467
1606,https://www.eventbrite.co.uk/e/the-ai-maturity-series-six-pillars-for-smarter-business-tickets-1328022443879?aff=ebdssbdestsearch,13471
1699,https://www.eventbrite.co.uk/e/august-london-legal-sector-networking-reception-at-the-gherkin-tickets-1379290267319?aff=ebdssbdestsearch,13477
1702,https://www.eventbrite.co.uk/e/at-the-gherkin-august-2025-property-construction-sector-networking-tickets-1379226466489?aff=ebdssbdestsearch,13476
1708,https://www.eventbrite.co.uk/e/london-family-office-august-city-real-estate-networking-at-the-gherkin-tickets-1381453617959?aff=ebdssbdestsearch,13475
1710,https://www.eventbrite.co.uk/e/london-built-environment-august-property-sector-networking-at-the-gherkin-tickets-1379195604179?aff=ebdssbdestsearch,13478
1735,https://www.eventbrite.co.uk/e/property-training-course-21st-june-2025-birmingham-tickets-1383992842849?aff=ebdssbdestsearch,13473
1760,https://www.eventbrite.co.uk/e/ready-set-inherit-inheritance-planning-seminar-tickets-1383960054779?aff=ebdssbdestsearch,13474
1762,https://www.eventbrite.co.uk/e/talk-bringing-life-to-the-museum-and-the-museum-to-life-tickets-1381910163499?aff=ebdssbdestsearch,13472
1788,https://www.architecture.com/whats-on/south-east-london-summer-social,13521
1803,https://www.architecture.com/whats-on/riba-west-kent-sheerness-dockyard-church-building-tour,13518
1805,https://www.architecture.com/whats-on/riba-south-conservation-the-greenest-building-is-the-one-already-built,13519
1807,https://www.architecture.com/whats-on/riba-se-sustainability-group-passivhaus-without-the-pitfalls-practical-lessons-from-certifiers,13520
1811,https://nla.london/events/shaping-our-cities-beyond-superficial-community-engagement,13524
1812,https://nla.london/events/education-and-representation-in-architecture-who-gets-a-seat-at-the-table,13523
1814,https://nla.london/events/strategic-partnerships-drive-inclusivity-and-innovation,13522
1886,https://www.eventbrite.co.uk/e/forma-seminar-49-beyond-the-structural-engineering-blueprint-tickets-1387740512229?aff=ebdssbdestsearch,13528
1896,https://www.eventbrite.co.uk/e/york-chamber-annual-dinner-the-business-of-heritage-tickets-1058005495919?aff=ebdssbdestsearch,13526
1901,https://www.eventbrite.co.uk/e/cpd-walking-tour-cupaclad-heritage-in-practice-tickets-1389335492859?aff=ebdssbdestsearch,13532
1916,https://www.eventbrite.co.uk/e/property-entrepreneurs-investors-professionals-event-at-the-other-house-tickets-1388017901909?aff=ebdssbdestsearch,13537
1940,https://www.eventbrite.co.uk/e/in-pursuit-of-luxury-2025-honest-luxury-19th-june-tickets-1020604303947?aff=ebdssbdestsearch,13531
1972,https://www.eventbrite.co.uk/e/london-esg-network-july-2025-reception-at-the-gherkin-make-esg-connections-tickets-1387304167109?aff=ebdssbdestsearch,13535
1977,https://www.eventbrite.co.uk/e/at-the-gherkin-charity-third-sector-london-business-networking-july-2025-tickets-1387548517969?aff=ebdssbdestsearch,13536
1983,https://www.eventbrite.co.uk/e/july-environmental-social-governance-networking-drinks-at-the-gherkin-tickets-1387430805889?aff=ebdssbdestsearch,13533
1996,https://www.eventbrite.co.uk/e/scottish-wedding-network-evening-at-virgin-hotels-edinburgh-tickets-1389486283879?aff=ebdssbdestsearch,13534
1998,https://www.eventbrite.co.uk/e/1387198270369?aff=ebdssbdestsearch,13529
2005,https://www.eventbrite.co.uk/e/tax-in-the-construction-industry-key-considerations-and-insights-tickets-1375906857449?aff=ebdssbdestsearch,13527
2046,https://www.bco.org.uk/product/bco-nextgen-london-se-worship-square-talk-tour,13525
2212,https://www.eventbrite.com/e/lfa-2025-acme-x-studio-lates-tickets-1363005639559?aff=ebdssbdestsearch,13538
2219,https://www.eventbrite.ie/e/business-energy-upgrades-drivers-funding-other-tools-for-smes-tickets-1382763114699?aff=ebdssbdestsearch,13530
2529,https://www.architecture.com/whats-on/west-london-summer-social-2025,13567
2534,https://www.architecture.com/whats-on/south-west-london-summer-social-2025,13568
2536,https://www.architecture.com/whats-on/north-london-summer-social-2025,13569
2724,https://www.eventbrite.co.uk/e/reimagining-resources-buildings-materials-and-crafts-symposium-tickets-1383677620009?aff=ebdssbdestsearch,13572
2757,https://www.eventbrite.co.uk/e/london-hnwi-sector-august-networking-reception-at-the-gherkin-tickets-1391365163659?aff=ebdssbdestsearch,13573
2772,https://www.eventbrite.co.uk/e/scottish-wedding-network-evening-at-ghillie-dhu-tickets-1392370099449?aff=ebdssbdestsearch,13571
2785,https://www.eventbrite.co.uk/e/improving-homes-safety-wellbeing-in-affordable-housing-tickets-1392415184299?aff=ebdssbdestsearch,13575
2795,https://www.eventbrite.com/e/glass-walls-can-trust-be-designed-tickets-1377345540589?aff=ebdssbdestsearch,13570
2813,https://www.eventbrite.ie/e/matterport-3d-capture-training-course-tickets-1354523960629?aff=ebdssbdestsearch,13574
2826,https://www.architecture.com/whats-on/riba-north-east-yapf-x-prep4practice-june-2025,13805
2831,https://www.architecture.com/whats-on/riba-international-awards-arcity-office-inside-a-winning-project-talk,13804
2834,https://www.architecture.com/whats-on/jedi-talk-little-wins-june-2025,13801
2837,https://www.architecture.com/whats-on/threading-the-needle-stitching-time-va-19-june-2025,13802
2843,https://www.architecture.com/whats-on/riba-bristol-and-bath-summer-boat-party,13807
2844,https://www.architecture.com/whats-on/ribaj-lunch-and-learn-designing-for-neurodiversity-webinar,13806
2848,https://www.architecture.com/whats-on/riba-singapore-member-happy-hour-drinks,13810
2851,https://www.architecture.com/whats-on/bristol-and-bath-building-safety-act-practical-challenges-and-opportunities-for-designers,13809
2852,https://www.architecture.com/whats-on/reimagining-resources-buildings-materialsand-crafts-symposium,13808
2853,https://www.architecture.com/whats-on/exploring-architecture-stitching-time-july-2025,13803
2871,https://nla.london/events/technical-briefing-passive-house-retrofit-and-reuse,13812
2874,https://nla.london/events/nextgen-summer-party-1,13813
2877,https://nla.london/events/sylon-housing-solutions-from-london-to-sydney,13811
2930,https://www.bco.org.uk/product/bco-london-seminar-net-zero-carbon-standards-and-their-impact-on-londons-commercial-real-estate,13814
2943,https://www.eventbrite.com/e/build-and-bond-xp-surveys-networking-event-tickets-1399296937809?aff=ebdssbdestsearch,13832
2948,https://www.eventbrite.co.uk/e/harlaxton-manor-walled-garden-tour-tickets-1384115489689?aff=ebdssbdestsearch,13817
2954,https://www.eventbrite.co.uk/e/the-construction-hub-tuesday-8-july-2025-tickets-1284033311199?aff=ebdssbdestsearch,13815
2978,https://www.eventbrite.co.uk/e/financial-london-walk-tickets-1279728294779?aff=ebdssbdestsearch,13831
2985,https://www.eventbrite.co.uk/e/netwalking-leeds-property-construction-networking-tickets-1371817114919?aff=ebdssbdestsearch,13819
3006,https://www.eventbrite.co.uk/e/air-quality-in-educational-buildings-construction-networking-event-tickets-1394905974319?aff=ebdssbdestsearch,13829
3007,https://www.eventbrite.co.uk/e/healthcare-integration-with-life-sciences-pharma-networking-event-tickets-1394930738389?aff=ebdssbdestsearch,13820
3008,https://www.eventbrite.co.uk/e/york-and-north-yorkshire-property-and-economic-forum-commercial-finance-tickets-1374521002319?aff=ebdssbdestsearch,13830
3011,https://www.eventbrite.co.uk/e/youre-invited-launch-of-the-leicester-property-link-networking-event-registration-1394495356149?aff=ebdssbdestsearch,13825
3012,https://www.eventbrite.co.uk/e/london-cybersecurity-june-business-networking-reception-tickets-1317145019209?aff=ebdssbdestsearch,13828
3014,https://www.eventbrite.co.uk/e/10-10-decade-of-diversity-tickets-1319790150869?aff=ebdssbdestsearch,13833
3017,https://www.eventbrite.co.uk/e/london-crypto-fintech-industry-june-city-networking-at-the-gherkin-tickets-1317139151659?aff=ebdssbdestsearch,13835
3023,https://www.eventbrite.co.uk/e/interior-design-networking-event-at-hilton-hotel-tickets-1400528340969?aff=ebdssbdestsearch,13839
3024,https://www.eventbrite.co.uk/e/london-creative-network-july-2025-networking-reception-at-the-gherkin-tickets-1396155030279?aff=ebdssbdestsearch,13826
3027,https://www.eventbrite.co.uk/e/london-immigration-network-july-2025-networking-reception-at-the-gherkin-tickets-1395908713539?aff=ebdssbdestsearch,13821
3031,https://www.eventbrite.co.uk/e/how-to-be-brilliant-in-scotland-tickets-1394385407289?aff=ebdssbdestsearch,13834
3032,https://www.eventbrite.co.uk/e/london-fund-industry-july-2025-esg-networking-reception-at-the-gherkin-tickets-1396054549739?aff=ebdssbdestsearch,13824
3036,https://www.eventbrite.co.uk/e/london-family-office-july-esg-sector-industry-networking-at-the-gherkin-tickets-1396118862099?aff=ebdssbdestsearch,13818
3037,https://www.eventbrite.co.uk/e/the-london-education-july-networking-reception-at-the-gherkin-tickets-1395890729749?aff=ebdssbdestsearch,13822
3042,https://www.eventbrite.co.uk/e/whats-next-for-coventrys-creative-industries-tickets-1402282999199?aff=ebdssbdestsearch,13842
3045,https://www.eventbrite.co.uk/e/uk-prop-social-reading-tickets-1343950735829?aff=ebdssbdestsearch,13823
3054,https://www.eventbrite.co.uk/e/networking-for-founders-creators-freelancers-rebels-tickets-1372537258889?aff=ebdssbdestsearch,13816
3061,https://www.eventbrite.co.uk/e/the-evolving-landscape-of-art-insurance-tickets-1362809863989?aff=ebdssbdestsearch,13827
3063,https://www.eventbrite.co.uk/e/dubai-property-show-featuring-athlon-by-aldar-properties-tickets-1393697489709?aff=ebdssbdestsearch,13836
3068,https://www.eventbrite.co.uk/e/public-buildings-construction-and-infrastructure-engagement-contractors-tickets-1401892380849?aff=ebdssbdestsearch,13837
3069,https://www.eventbrite.co.uk/e/blue-bricks-property-investor-networking-event-tickets-1394763959549?aff=ebdssbdestsearch,13840
3070,https://www.eventbrite.co.uk/e/property-deal-network-newcastle-pdn-property-investor-networking-event-tickets-1231714293609?aff=ebdssbdestsearch,13841
3071,https://www.eventbrite.co.uk/e/london-built-environment-september-mayfair-property-sector-networking-tickets-1379197088619?aff=ebdssbdestsearch,13843
3077,https://www.eventbrite.co.uk/e/join-us-for-the-official-launch-of-engineered-life-by-designtm-tickets-1396879416939?aff=ebdssbdestsearch,13838
3082,https://www.eventbrite.co.uk/e/housing-leaders-summit-edinburgh-tickets-1368424908739?aff=ebdssbdestsearch,13845
3085,https://www.eventbrite.com/e/dubai-property-show-london-tickets-1399257038469?aff=ebdssbdestsearch,13844
3173,https://www.architecture.com/whats-on/riba-north-west-conservation-heritage-and-sustainability-group-walking-heritage-tour-of-manchester,13955
3182,https://www.architecture.com/whats-on/york-architectural-association-summer-social-2025,13954
3251,https://nla.london/events/adapt-reuse-and-resilience-in-cities-research-launch,13957
3252,https://nla.london/events/technical-briefing-designing-with-water-going-beyond-the-technology,13956
3306,https://www.eventbrite.co.uk/e/forma-garden-party-2025-tickets-1394352167869?aff=ebdssbdestsearch,13976
3308,https://www.eventbrite.co.uk/e/york-architectural-association-summer-social-2025-tickets-1404592045619?aff=ebdssbdestsearch,13967
3357,https://www.eventbrite.co.uk/e/july-london-adtech-networking-reception-at-the-gherkin-make-adtech-links-tickets-1395798684439?aff=ebdssbdestsearch,13963
3358,https://www.eventbrite.co.uk/e/aecb-greater-manchester-innovation-in-gm-greenhaus-stretford-mall-tickets-1407560604659?aff=ebdssbdestsearch,13968
3361,https://www.eventbrite.co.uk/e/july-fintech-startup-networking-drinks-reception-at-the-famous-gherkin-tickets-1384008860759?aff=ebdssbdestsearch,13964
3362,https://www.eventbrite.co.uk/e/london-cybersecurity-july-business-networking-reception-tickets-1395713148599?aff=ebdssbdestsearch,13969
3365,https://www.eventbrite.co.uk/e/business-networking-meeting-in-wetherby-bni-golden-triangle-tickets-696501583987?aff=ebdssbdestsearch,13977
3369,https://www.eventbrite.co.uk/e/london-fund-industry-july-fintech-sector-networking-at-the-gherkin-tickets-1394042742369?aff=ebdssbdestsearch,13978
3373,https://www.eventbrite.co.uk/e/venture-capital-tech-sector-july-city-business-networking-at-the-gherkin-tickets-1395687521949?aff=ebdssbdestsearch,13965
3374,https://www.eventbrite.co.uk/e/london-crypto-fintech-industry-july-city-networking-at-the-gherkin-tickets-1395809185849?aff=ebdssbdestsearch,13979
3375,https://www.eventbrite.co.uk/e/july-london-ecommerce-networking-at-the-gherkin-make-new-connections-tickets-1393910697419?aff=ebdssbdestsearch,13961
3393,https://www.eventbrite.co.uk/e/berksprop-summit-2025-fork-in-the-river-tickets-1333727397549?aff=ebdssbdestsearch,13972
3398,https://www.eventbrite.co.uk/e/august-taxhnwi-networking-city-of-london-drinks-reception-at-the-gherkin-tickets-1407174549959?aff=ebdssbdestsearch,13974
3401,https://www.eventbrite.co.uk/e/lcb-business-breakfast-sponsored-by-kangaroo-uk-tickets-1406980539669?aff=ebdssbdestsearch,13960
3407,https://www.eventbrite.co.uk/e/reimagining-resources-with-riba-the-kings-foundation-tickets-1406320846509?aff=ebdssbdestsearch,13970
3408,https://www.eventbrite.com/e/aldars-ultra-luxury-waterfront-destination-tickets-1390558721569?aff=ebdssbdestsearch,13962
3413,https://www.eventbrite.co.uk/e/improving-homes-safety-wellbeing-in-sustainable-housing-tickets-1392415184299?aff=ebdssbdestsearch,13971
3418,https://www.eventbrite.co.uk/e/tech-leaders-breakfast-tickets-1388168963739?aff=ebdssbdestsearch,13966
3424,https://www.eventbrite.co.uk/e/trustedlands-july-2025-networking-event-tickets-1399515722199?aff=ebdssbdestsearch,13975
3439,https://www.eventbrite.com/e/abu-dhabi-property-show-london-tickets-1399257038469?aff=ebdssbdestsearch,13973
3471,https://www.bco.org.uk/product/bco-agm-2025,13959
3488,https://www.bco.org.uk/product/bco-nextgen-london-yoga-breakfast-st-pancras-campus-2,13958
3522,https://www.architecture.com/whats-on/nysa-industry-updates-retrofit,14153
3523,https://www.architecture.com/whats-on/ribaj-spec-offices-and-workspace-design-webinar,14154
3527,https://www.architecture.com/whats-on/riba-baby-at-riba-north-july-2025,14155
3548,https://www.bco.org.uk/product/bco-midlands-seminar-core-five-market-update-trends-takeaways,14157
3550,https://www.bco.org.uk/product/bco-midlands-walking-tour-talk-leamington-spas-creative-quarter,14156
3605,https://www.eventbrite.co.uk/e/modular-housing-what-went-wrong-construction-networking-event-tickets-1411824728769?aff=ebdssbdestsearch,14167
3711,https://www.eventbrite.co.uk/e/adp-big-breakfast-series-tickets-1410790685919?aff=ebdssbdestsearch,14164
3742,https://www.eventbrite.co.uk/e/property-poppadoms-newcastle-upon-tyne-tickets-868533054747?aff=ebdssbdestsearch,14162
3750,https://www.eventbrite.co.uk/e/boom-networking-london-the-cumberland-hotel-september-2025-tickets-1410496746739?aff=ebdssbdestsearch,14160
3759,https://www.eventbrite.com/e/public-speaking-training-get-confidence-and-support-registration-1408756230809?aff=ebdssbdestsearch,14166
3766,https://www.eventbrite.co.uk/e/the-summer-shift-tickets-1410277310399?aff=ebdssbdestsearch,14158
3769,https://www.eventbrite.co.uk/e/reading-and-understanding-plans-tickets-1412072088629?aff=ebdssbdestsearch,14161
3776,https://www.eventbrite.co.uk/e/faith-and-business-tickets-1388564777629?aff=ebdssbdestsearch,14168
3781,https://www.eventbrite.com/e/dubai-property-show-london-featuring-emaar-tickets-1408743091509?aff=ebdssbdestsearch,14163
3786,https://www.eventbrite.co.uk/e/dubai-property-investors-exposition-tickets-1408419904849?aff=ebdssbdestsearch,14159
3790,https://www.eventbrite.co.uk/e/foundations-live-2025-tickets-1408811165119?aff=ebdssbdestsearch,14165
3862,https://nla.london/events/study-tour-elephant-former-house-of-fraser-oxford-street,14171
3864,https://nla.london/events/adaptive-london-reusing-existing-buildings-research-launch,14170
4185,https://www.eventbrite.co.uk/e/lfa-x-lets-build-unheard-voices-hidden-figures-tickets-1415849577199?aff=ebdssbdestsearch,14253
4198,https://www.eventbrite.co.uk/e/comms-council-uk-summer-forum-20th-anniversary-tickets-1272206165889?aff=ebdssbdestsearch,14249
4273,https://www.eventbrite.co.uk/e/free-terrarium-making-workshop-at-kronospan-design-center-tickets-1411651370249?aff=ebdssbdestsearch,14246
4287,https://www.eventbrite.com/e/the-data-journey-governance-management-accessibility-in-the-age-of-ai-tickets-1414431455559?aff=ebdssbdestsearch,14247
4307,https://www.eventbrite.co.uk/e/come-and-join-us-at-kent-property-meet-on-wednesday-25th-june-tickets-1414671262829?aff=ebdssbdestsearch,14254
4309,https://www.eventbrite.co.uk/e/preserving-the-past-building-the-future-tickets-1415014449309?aff=ebdssbdestsearch,14248
4329,https://www.eventbrite.co.uk/e/industry-talk-workshop-with-branwen-davies-tickets-1392776555169?aff=ebdssbdestsearch,14250
4330,https://www.eventbrite.co.uk/e/strategic-planning-tickets-1414639277159?aff=ebdssbdestsearch,14252
4334,https://www.eventbrite.co.uk/e/the-arc-rethinking-alternative-provision-and-behaviour-support-tickets-1408165443749?aff=ebdssbdestsearch,14251
4382,https://www.architecture.com/whats-on/skill-up-biology-to-buildings-in-person-workshop-august-2025,14245
4445,https://www.architecture.com/whats-on/architecture-of-the-art-gallery,14321
4542,https://www.eventbrite.co.uk/e/portfolio-review-night-with-hlm-architects-strathclyde-tickets-1409196517719?aff=ebdssbdestsearch,14326
4557,https://www.eventbrite.co.uk/e/housing-futures-tickets-1417088974269?aff=ebdssbdestsearch,14324
4584,https://www.eventbrite.co.uk/e/london-proptech-august-2025-business-networking-at-the-gherkin-tickets-1383489196429?aff=ebdssbdestsearch,14338
4585,https://www.eventbrite.co.uk/e/london-fintechs-july-2025-networking-make-connections-at-the-gherkin-tickets-1383995671309?aff=ebdssbdestsearch,14328
4605,https://www.eventbrite.co.uk/e/city-of-london-hedge-funds-hnwi-networking-drinks-reception-at-the-gherkin-tickets-1391390659919?aff=ebdssbdestsearch,14325
4607,https://www.eventbrite.co.uk/e/london-fund-industry-august-2025-city-real-estate-networking-at-the-gherkin-tickets-1383512566329?aff=ebdssbdestsearch,14340
4616,https://www.eventbrite.co.uk/e/private-equity-industry-city-of-london-networking-reception-at-the-gherkin-tickets-1391373488559?aff=ebdssbdestsearch,14333
4617,https://www.eventbrite.co.uk/e/london-private-client-august-city-of-london-networking-at-the-gherkin-tickets-1391362515739?aff=ebdssbdestsearch,14336
4626,https://www.eventbrite.co.uk/e/london-fund-industry-augusthnwicapital-raising-networking-at-the-gherkin-tickets-1407492831949?aff=ebdssbdestsearch,14327
4627,https://www.eventbrite.co.uk/e/venture-capital-hnwi-august-city-business-networking-at-the-gherkin-tickets-1391409165269?aff=ebdssbdestsearch,14323
4630,https://www.eventbrite.co.uk/e/london-family-office-august-capital-investments-networking-at-the-gherkin-tickets-1391383408229?aff=ebdssbdestsearch,14339
4656,https://www.eventbrite.co.uk/e/rise-and-design-the-power-of-design-tickets-1415193394539?aff=ebdssbdestsearch,14337
4659,https://www.eventbrite.co.uk/e/london-built-environment-july-2025-city-networking-breakfast-tickets-1379195092649?aff=ebdssbdestsearch,14332
4661,https://www.eventbrite.co.uk/e/understanding-real-estate-economics-investment-sustainable-growth-tickets-1418068373679?aff=ebdssbdestsearch,14334
4685,https://www.eventbrite.sg/e/go-global-awards-2025-tickets-1418105424499?aff=ebdssbdestsearch,14331
4692,https://www.eventbrite.ie/e/matterport-3d-capture-training-course-tickets-1401162497749?aff=ebdssbdestsearch,14329
4695,https://www.eventbrite.co.uk/e/rnli-union-hall-swim-2025-registration-1245990092909?aff=ebdssbdestsearch,14322
4696,https://www.eventbrite.ie/e/rewild-festival-tickets-1049514384777?aff=ebdssbdestsearch,14330
4697,https://www.eventbrite.ie/e/onoir-live-at-jacksons-hotel-tickets-1104543993819?aff=ebdssbdestsearch,14335
4707,https://www.architecture.com/whats-on/threading-the-needle-stitching-time-va-26-june-2025,14434
4714,https://www.architecture.com/whats-on/riba-international-awards-introducing-new-asia-pacific-awards,14435
4715,https://www.architecture.com/whats-on/riba-international-awards-introducing-new-middle-east-awards,14431
4726,https://www.architecture.com/whats-on/riba-north-stitching-time-the-beginning-of-the-work-july-2025,14432
4729,https://www.architecture.com/whats-on/south-conservation-group-talk-and-tour-of-the-jackson-library,14433
4756,https://www.eventbrite.com/e/foundations-of-the-future-celebrating-1-year-of-architecther-tickets-1417143527439?aff=ebdssbdestsearch,14445
4761,https://www.eventbrite.co.uk/e/designing-for-neurodiversity-in-commercial-environments-by-amtico-tickets-1423295387819?aff=ebdssbdestsearch,14438
4766,https://www.eventbrite.co.uk/e/painting-on-a-ceiling-by-zentia-tickets-1423269640809?aff=ebdssbdestsearch,14441
4786,https://www.eventbrite.co.uk/e/audience-ology-experience-exchange-story-architecture-built-to-be-felt-tickets-1419128444379?aff=ebdssbdestsearch,14453
4787,https://www.eventbrite.co.uk/e/1418697054079?aff=ebdssbdestsearch,14447
4788,https://www.eventbrite.co.uk/e/urban-climate-tickets-1424462057359?aff=ebdssbdestsearch,14449
4789,https://www.eventbrite.co.uk/e/1418714877389?aff=ebdssbdestsearch,14440
4796,https://www.eventbrite.co.uk/e/building-safety-act-kneejerk-or-catalyst-construction-networking-event-tickets-1417205342329?aff=ebdssbdestsearch,14437
4826,https://www.eventbrite.com/e/riba-south-essex-bluebird-building-tour-tickets-1421525223209?aff=ebdssbdestsearch,14436
4827,https://www.eventbrite.co.uk/e/tech-startup-founder-essentials-for-investment-fundraising-and-success-tickets-1421287351729?aff=ebdssbdestsearch,14452
4829,https://www.eventbrite.co.uk/e/acoustic-cpd-by-zentia-tickets-1423260964859?aff=ebdssbdestsearch,14446
4846,https://www.eventbrite.co.uk/e/september-fintech-startup-networking-reception-at-the-famous-gherkin-tickets-1420325534909?aff=ebdssbdestsearch,14443
4861,https://www.eventbrite.co.uk/e/september-environmental-social-governance-networking-at-the-gherkin-tickets-1420383849329?aff=ebdssbdestsearch,14448
4874,https://www.eventbrite.co.uk/e/york-and-north-yorkshire-property-and-economic-forum-commercial-finance-tickets-1423632716779?aff=ebdssbdestsearch,14450
4882,https://www.eventbrite.co.uk/e/dubai-property-show-featuring-athlon-by-aldar-properties-tickets-1423148428259?aff=ebdssbdestsearch,14442
4892,https://www.eventbrite.com/e/experience-athlon-by-aldar-the-future-of-fitness-living-tickets-1423884921129?aff=ebdssbdestsearch,14444
4894,https://www.eventbrite.co.uk/e/the-business-builders-brunch-networking-for-startups-small-businesses-tickets-1424019975079?aff=ebdssbdestsearch,14439
4907,https://www.eventbrite.co.uk/e/terrarium-making-workshop-at-kronospan-design-center-tickets-1411651370249?aff=ebdssbdestsearch,14451
4983,https://nla.london/events/technical-briefing-flood-defence-climate-adaptation-infrastructure,14457
5062,https://www.eventbrite.co.uk/e/hk-uk-dialogues-understanding-community-sharing-tickets-1418697054079?aff=ebdssbdestsearch,14458
5064,https://www.eventbrite.co.uk/e/hk-uk-dialogues-understanding-heritage-sharing-tickets-1418714877389?aff=ebdssbdestsearch,14460
5099,https://www.eventbrite.co.uk/e/preparation-for-practice-tickets-1416520895129?aff=ebdssbdestsearch,14461
5178,https://www.eventbrite.co.uk/e/island-property-network-tickets-1424846838249?aff=ebdssbdestsearch,14459
5216,https://www.architecture.com/whats-on/uk-canada-mutual-recognition-agreement-new-opportunities-for-architects,14608
5220,https://www.architecture.com/whats-on/lwsa-social-afternoon-with-riba-president-muyiwa-oki,14609
5233,https://www.architecture.com/whats-on/riba-nw-small-emerging-practice-meet-up-july-2025,14612
5238,https://www.architecture.com/whats-on/riba-at-london-pride-2025,14613
5239,https://www.architecture.com/whats-on/plant-palaces-at-the-story-explorers-family-festival-at-the-british-library,14610
5248,https://www.architecture.com/whats-on/riba-inclusive-design-overlay-conference-2025,14607
5256,https://www.architecture.com/whats-on/riba-east-exploring-letchworth-garden-citys-architectural-heritage,14614
5260,https://www.architecture.com/whats-on/riba-stirling-prize-celebration-2025,14611
5328,https://www.bco.org.uk/product/bco-north-talk-tour-durham-university-business-school-where-education-meets-workplace,14615
5343,https://www.eventbrite.co.uk/e/lwsa-social-afternoon-with-riba-president-muyiwa-oki-tickets-1427744033839?aff=ebdssbdestsearch,14618
5344,https://www.eventbrite.co.uk/e/best-in-the-built-environment-graduate-show-west-midlands-tickets-1434992785049?aff=ebdssbdestsearch,14624
5359,https://www.eventbrite.co.uk/e/meet-the-makers-tickets-1428552812919?aff=ebdssbdestsearch,14626
5404,https://www.eventbrite.co.uk/e/the-property-forum-high-end-residential-a-showcase-tickets-1438455000629?aff=ebdssbdestsearch,14628
5428,https://www.eventbrite.com/e/abu-dhabi-luxury-property-show-in-london-tickets-1430728149409?aff=ebdssbdestsearch,14616
5436,https://www.eventbrite.co.uk/e/fellows-masterclass-ken-shuttleworth-tickets-1383663196869?aff=ebdssbdestsearch,14621
5441,https://www.eventbrite.co.uk/e/site-visit-tyne-bridge-tickets-1430539615499?aff=ebdssbdestsearch,14630
5448,https://www.eventbrite.com/e/dubai-property-show-london-featuring-emaar-tickets-1426589380239?aff=ebdssbdestsearch,14623
5450,https://www.eventbrite.co.uk/e/invest-in-dubai-luxuries-with-10-only-tickets-1432527932609?aff=ebdssbdestsearch,14620
5452,https://www.eventbrite.co.uk/e/dubai-property-show-tickets-1443056574059?aff=ebdssbdestsearch,14617
5453,https://www.eventbrite.co.uk/e/west-wales-business-hub-tickets-1436887542319?aff=ebdssbdestsearch,14627
5457,https://www.eventbrite.co.uk/e/collinson-ceramics-lunch-and-learn-with-ardex-and-wedi-tickets-1426884031549?aff=ebdssbdestsearch,14629
5463,https://www.eventbrite.co.uk/e/co-production-in-housing-focus-group-tickets-1443056192919?aff=ebdssbdestsearch,14622
5464,https://www.eventbrite.co.uk/e/july-vcs-forum-cabinet-in-the-community-vcs-strategy-and-priorities-tickets-1410478833159?aff=ebdssbdestsearch,14619
5467,https://www.eventbrite.co.uk/e/tech-and-creative-business-brunch-tickets-1432925892919?aff=ebdssbdestsearch,14631
5476,https://www.eventbrite.ie/e/matterport-3d-capture-training-course-tickets-1401162678289?aff=ebdssbdestsearch,14625
5498,https://www.architecture.com/whats-on/exploring-architecture-zaha-hadid-foundation-visit,14791
5500,https://www.architecture.com/whats-on/riba-baby-at-mann-island-liverpool-august-2025,14792
5501,https://www.architecture.com/whats-on/riba-north-stitching-time-the-beginning-of-the-work-aug-2025,14790
5504,https://www.architecture.com/whats-on/riba-yorkshire-nysa-industry-updates-conservation-sustainability-and-historic-buildings,14789
5506,https://www.architecture.com/whats-on/riba-yorkshire-small-and-emerging-practice-network-right-of-lights-and-party-wall-act,14788
5559,https://www.bco.org.uk/product/bco-london-kayaking-the-thames,14793
5563,https://www.bco.org.uk/product/bco-midlands-summer-social-tour-of-three-chamberlain-sq,14794
5574,https://www.eventbrite.co.uk/e/drawing-on-kronoart-creative-workshop-with-tannaz-orumchi-tickets-1454618726769?aff=ebdssbdestsearch,14811
5575,https://www.eventbrite.com/e/newcastle-architects-forum-tickets-1452089702389?aff=ebdssbdestsearch,14800
5578,https://www.eventbrite.co.uk/e/nsa-refresh-2025-tickets-1449266307539?aff=ebdssbdestsearch,14803
5587,https://www.eventbrite.co.uk/e/we-wooden-have-it-any-other-way-riba-approved-cpd-tickets-1450268154089?aff=ebdssbdestsearch,14795
5602,https://www.eventbrite.com/e/marketing-evenings-ldn-how-wise-thinks-local-scales-globally-tickets-1447072726479?aff=ebdssbdestsearch,14813
5635,https://www.eventbrite.co.uk/e/built-to-connect-tickets-1449514108719?aff=ebdssbdestsearch,14801
